Day,headline,count,Rank_Day,Top_Day,Headline_Source
2025-03-12,Officers arrest over 260 people on suspicion of shoplifting across Essex this year,2,1,True,https://www.maldonandburnhamstandard.co.uk/news/25003820.260-people-arrested-shoplifting-essex-year/
2025-03-13,"Woman accusing Noel Clarke of sexual assault is a liar, says actors wife",6,1,True,https://www.dissexpress.co.uk/national/woman-accusing-noel-clarke-of-sexual-assault-is-a-liar-says-actor-s-wife-141722/
2025-03-15,Met officer fired after six colleagues reported him for sexual harassment,2,1,True,https://www.enfieldindependent.co.uk/news/25010749.met-police-officer-fired-sexual-harassment-allegations/
2025-03-19,Over 300 people arrested in Essex for 'for suspected shoplifting' in 2025 so far,2,1,True,https://www.harwichandmanningtreestandard.co.uk/news/25021293.300-people-arrested-essex-for-suspected-shoplifting/
2025-03-25,Headteacher of school stormed by knife gang during party reveals her shock,2,1,True,https://metro.co.uk/2025/03/25/headteacher-of-primary-school-stormed-by-knife-gang-during-party-reveals-her-shock-22787216/
2025-04-04,Russell Brand charged with rape and sexual assault,13,1,True,https://www.dissexpress.co.uk/national/russell-brand-charged-with-rape-and-sexual-assault-143561/
2025-04-04,Russell Brand breaks silence after rape and sexual assault charges,3,2,True,https://www.mirror.co.uk/3am/celebrity-news/breaking-russell-brand-breaks-silence-34997867
2025-04-04,"Russell Brand charged with rape, indecent assault and sexual assault",2,3,True,https://www.dailystar.co.uk/showbiz/breaking-russell-brand-charged-rape-34996030
2025-04-17,"Man, 30, caught with knife and bag of cocaine in alleyway",2,1,True,https://www.enfieldindependent.co.uk/news/25098467.palmers-green-man-caught-knife-bag-cocaine/
2025-04-24,Knife crime in England and Wales: Latest numbers and trends,2,1,True,https://www.lancashiretelegraph.co.uk/news/national/25112876.knife-crime-england-wales-latest-numbers-trends/
2025-04-29,"Man committed ferocious stab attack at Notting Hill Carnival, court told",5,1,True,https://www.westerntelegraph.co.uk/news/national/25124213.man-committed-ferocious-stab-attack-notting-hill-carnival-court-told/
2025-04-29,10th teenage boy admits to violent disorder in Southend last summer,2,2,True,https://www.greenocktelegraph.co.uk/news/national/25125192.10th-teenage-boy-admits-violent-disorder-seaside-town-last-summer/
2025-05-02,Russell Brands rape and sexual assault case set to be heard in court,8,1,True,https://www.wiltsglosstandard.co.uk/news/national/25132749.russell-brands-rape-sexual-assault-case-set-heard-court/
2025-05-02,Russell Brand arrives at court to face rape and sexual assault charges,2,2,True,https://www.walesonline.co.uk/news/uk-news/russell-brand-arrives-court-face-31556295
2025-05-08,"Mother saw gunman shoot son near Damilola Taylor centre, court told",8,1,True,https://www.lancashiretelegraph.co.uk/news/national/25148250.mother-saw-gunman-shoot-son-near-damilola-taylor-centre-court-told/
2025-05-13,Man arrested over 'arson attack' after fire at Keir Starmer's house in Kentish Town,2,1,True,https://www.enfieldindependent.co.uk/news/25157620.keir-starmers-kentish-town-house-fire-arrest-made/
2025-05-19,Greggs makes major change to stores in shoplifting hotspots,1,1,True,https://www.independent.co.uk/news/uk/home-news/greggs-shoplifting-sandwich-change-share-price-b2754169.html
2025-05-20,Greggs makes major change to stores in shoplifting hotspots,1,1,True,https://www.independent.co.uk/news/uk/home-news/greggs-shoplifting-sandwich-change-share-price-b2754169.html
2025-05-28,I joined Met police on a boot sale raid and was shocked by amount of stolen goods,2,1,True,https://www.enfieldindependent.co.uk/news/25192523.joined-met-police-boot-sale-raid-east-london/
2025-05-29,Comedian Russell Brand to enter pleas to rape and sexual assault charges,2,1,True,https://www.maldonandburnhamstandard.co.uk/news/national/25201678.comedian-russell-brand-enter-pleas-rape-sexual-assault-charges/
2025-05-30,Comedian Russell Brand to enter pleas to rape and sexual assault charges,7,1,True,https://www.maldonandburnhamstandard.co.uk/news/national/25201678.comedian-russell-brand-enter-pleas-rape-sexual-assault-charges/
2025-05-30,Comedian Russell Brand pleads not guilty to rape and sexual assault charges,4,2,True,https://www.thetottenhamindependent.co.uk/news/national/uk-today/25202323.russell-brands-pleads-not-guilty-sexual-assault-charges/
2025-05-30,Russell Brand set to enter pleas to rape and sexual assault charges,3,3,True,https://www.wiltsglosstandard.co.uk/news/national/uk-today/25201762.russell-brand-respond-rape-sexual-assault-charges/
2025-06-02,Man who burned Koran guilty of religiously aggravated public order offence,5,1,True,https://www.dissexpress.co.uk/national/man-who-burned-koran-guilty-of-religiously-aggravated-public-order-offence-147633/
2025-06-05,"Gang followed and stabbed Greek tourist after botched bag robbery, court hears",3,1,True,https://www.standard.co.uk/news/crime/new-cross-london-greek-cctv-uber-b1231433.html
2025-06-13,Man arrested at tube station in Hornsey over reports of knife,2,1,True,https://www.enfieldindependent.co.uk/news/25238055.turnpike-lane-station-knife-incident-man-arrested/
2025-07-04,Ex-Arsenal player charged with rape and sexual assault of three women,2,1,True,https://www.enfieldindependent.co.uk/news/25290517.thomas-partey-ex-arsenal-player-charged-rape/
2025-07-08,Essex Police have smashed 87 drug lines and seized 72 weapons already in 2025,2,1,True,https://www.harwichandmanningtreestandard.co.uk/news/25298747.essex-police-dismantled-87-drug-lines-far-2025/
2025-07-08,NINE stabbed and one shot in horror weekend of violence across London,2,2,True,https://www.enfieldindependent.co.uk/news/25298540.horror-weekend-across-london-stabbings-shootings/
2025-07-10,Police release CCTV after man shot in Tottenham with gun used in four shootings,2,1,True,https://www.thetottenhamindependent.co.uk/news/25304758.tottenham-green-east-shooting-police-release-cctv/
2025-07-13,Man arrested for alleged sexual assault 'on set of EastEnders',6,1,True,https://www.enfieldindependent.co.uk/news/national/uk-today/25310401.man-arrested-alleged-sexual-assault-eastenders-set/
2025-07-13,Man arrested on suspicion of sexual assault on set of EastEnders,2,2,True,https://www.enfieldindependent.co.uk/news/25310228.eastenders-man-arrested-alleged-assault-set/
2025-07-14,Man arrested for alleged sexual assault 'on set of EastEnders',1,1,True,https://www.enfieldindependent.co.uk/news/national/uk-today/25310401.man-arrested-alleged-sexual-assault-eastenders-set/
2025-07-15,Drug dealer was shot dead after serving sentence over dismembering of body,4,1,True,https://www.lancashiretelegraph.co.uk/news/national/25315994.drug-dealer-shot-dead-serving-sentence-dismembering-body/
2025-07-17,"Notting Hill Carnival not the cause of knife crime, event boss says",5,1,True,https://www.lancashiretelegraph.co.uk/news/national/25322857.notting-hill-carnival-not-cause-knife-crime-event-boss-says/
2025-07-17,Notting Hill Carnival boss  We cant ignore impact of knife crime on our event,2,2,True,https://www.dissexpress.co.uk/national/notting-hill-carnival-boss-we-can-t-ignore-impact-of-knife-crime-on-our-event-151076/
2025-07-20,"Five of the UKs 'most dangerous driving test centres' are in London, study reveals",2,1,True,https://www.enfieldindependent.co.uk/news/25314961.wood-green-named-uks-most-dangerous-driving-test-centre/
2025-07-22,Jury out in trial of ex-Tesco worker from Essex accused of planning gun attack,2,1,True,https://www.maldonandburnhamstandard.co.uk/news/25333014.trial-ex-tesco-worker-accused-planning-gun-attack/
2025-07-24,Gunman convicted of murdering young man near Damilola Taylor Centre,4,1,True,https://www.lancashiretelegraph.co.uk/news/national/25338903.gunman-convicted-murdering-young-man-near-damilola-taylor-centre/
2025-07-24,Wild moment The Bill legend helps real-life police and tackles shoplifter,1,2,True,https://www.mirror.co.uk/news/uk-news/shocking-moment-bill-legend-reg-35613925
2025-07-25,"Knife crime is not just statistics, its caskets  mother of murdered boy, 14",5,1,True,https://www.standard.co.uk/news/crime/marie-old-bailey-government-woolwich-people-b1240104.html
2025-07-25,Top Boy actor Micheal Ward charged with rape and sexual assault,5,2,True,https://metro.co.uk/2025/07/25/top-boy-actor-micheal-ward-charged-rape-sexual-assault-23753117/
2025-07-25,Wild moment The Bill legend helps real-life police and tackles shoplifter,1,3,True,https://www.mirror.co.uk/news/uk-news/shocking-moment-bill-legend-reg-35613925
2025-07-31,Grim three days across London after FOUR stabbed and person shot,2,1,True,https://www.thetottenhamindependent.co.uk/news/25357091.grim-three-days-london-four-stabbed-person-shot/
2025-07-31,Man repeatedly stabbed and racially abused victim at Victoria station,2,2,True,https://www.thetottenhamindependent.co.uk/news/25354840.victoria-station-man-stabbed-racially-abused-man/
2025-08-01,'Knife-wielding teens murdered my son - I don't want his death to be in vain',2,1,True,https://www.enfieldindependent.co.uk/news/25356421.charlie-bartolo-abbey-wood-stab-victims-family-speak/
2025-08-04,'Knife crime is a vortex - and it's pulling young people in',2,1,True,https://www.thetottenhamindependent.co.uk/news/25339519.ben-kinsella-trust-we-cannot-sit-accept-knife-crime/
2025-08-05,What one London school is doing to help protect pupils from knife crime,2,1,True,https://www.enfieldindependent.co.uk/news/25351149.barking-abbey-school-headteacher-speaks-knife-crime/
2025-08-06,Purple pavement markings part of Mind the Grab campaign to tackle phone theft,4,1,True,https://www.dissexpress.co.uk/national/purple-pavement-markings-part-of-mind-the-grab-campaign-to-tackle-phone-theft-152318/
2025-08-06,'Stop and search is vitally important in saving lives from knife crime',2,2,True,https://www.thetottenhamindependent.co.uk/news/25354177.met-police-detective-stop-search-saves-lives-knife-crime/
2025-08-07,Self-confessed robber admits picking up gunman who shot girl in head,5,1,True,https://www.enfieldindependent.co.uk/news/national/25373028.self-confessed-robber-admits-picking-gunman-shot-girl-head/
2025-08-07,Police search for 'shirtless man' after sexual assault on Jubilee line,2,2,True,https://www.enfieldindependent.co.uk/news/25372883.jubilee-line-near-london-bridge-woman-sexually-assaulted/
2025-08-11,Suspended Labour councillor on trial over inciting violent disorder at protest,10,1,True,https://www.lancashiretelegraph.co.uk/news/national/25379159.suspended-labour-councillor-trial-inciting-violent-disorder-protest/
2025-08-13,Migrant residing at Epping asylum seeker hotel is charged with sexual assault,9,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/25388120.migrant-residing-epping-asylum-seeker-hotel-charged-sexual-assault/
2025-08-13,Migrant residing at Essex asylum seeker hotel is charged with sexual assault,2,2,True,https://www.harwichandmanningtreestandard.co.uk/news/25388238.essex-migrant-epping-hotel-charged-sexual-assault/
2025-08-14,Young people's involvement in London knife crime revealed in FOI data,2,1,True,https://www.enfieldindependent.co.uk/news/25335347.many-young-people-injured-knives-london/
2025-08-21,Two murder investigations launched days apart in London after stabbing and assault,1,1,True,https://www.thetottenhamindependent.co.uk/news/25407747.wembley-romford-murders-happen-days-apart-london/
2025-08-22,Two murder investigations launched days apart in London after stabbing and assault,1,1,True,https://www.thetottenhamindependent.co.uk/news/25407747.wembley-romford-murders-happen-days-apart-london/
2025-08-23,Three in life-threatening condition after suspected arson attack on restaurant,9,1,True,https://www.lancashiretelegraph.co.uk/news/national/25412726.three-life-threatening-condition-suspected-arson-attack-restaurant/
2025-08-23,Men putting up St George's flags are 'attacked with firebomb',1,2,True,https://www.dailymail.co.uk/news/article-15027977/Group-men-putting-St-Georges-flags-attacked-firebomb.html
2025-08-24,Men putting up St George's flags are 'attacked with firebomb',1,1,True,https://www.dailymail.co.uk/news/article-15027977/Group-men-putting-St-Georges-flags-attacked-firebomb.html
2025-08-25,Black cab rapist John Worboys investigated over alleged 1990s sex attack,7,1,True,https://www.thetottenhamindependent.co.uk/news/national/25414337.black-cab-rapist-john-worboys-investigated-alleged-1990s-sex-attack/
2025-08-26,Man denies violent disorder after protest outside Epping migrant hotel,5,1,True,https://www.lancashiretelegraph.co.uk/news/national/25416642.man-denies-violent-disorder-protest-outside-epping-migrant-hotel/
2025-09-03,"Porsche driver killed in knife fight in central London Wild West scenes, court told",2,1,True,https://www.enfieldindependent.co.uk/news/25439720.edgware-road-fatal-stabbing-like-wild-west-court-told/
2025-09-08,Suspect accused of violent sex attack seven months before alleged murder,4,1,True,https://www.standard.co.uk/news/crime/london-tottenham-haringey-old-bailey-b1246551.html
2025-09-17,Dogwalker hero bravely confronts gunman firing shots at woman in London park,1,1,True,https://metro.co.uk/2025/09/17/man-killed-deeply-distressing-double-shooting-east-london-park-24193536/
